text,book,chapter,chapter_title,paragraph,characters
"All the time there was the warm, comforting smell of the shepherding hut, and the feeling of being held in invisible hands.",13_The Wee Free Men,12,Chapter 13Land Under Wave,55,[]
"The whiteness below her rose up and over her head, but it didn't seem uncomfortable. It was like being in a mist.",13_The Wee Free Men,12,Chapter 13Land Under Wave,56,[]
"She wasn't sure how long she spent in the warm deep water, or if indeed any time really had passed, or if the millions of years went past in a second, but she felt movement again, and a sense of rising.",13_The Wee Free Men,12,Chapter 13Land Under Wave,58,[]
"There's always been someone watching the borders. They didn't decide to. It was decided for them. Someone has to care. Sometimes, they have to fight. Someone has to speak for that which has no voice...",13_The Wee Free Men,12,Chapter 13Land Under Wave,60,[]
"She opened her eyes. She was still lying in the mud, and the Queen was laughing at her and, overhead, the storm still raged.",13_The Wee Free Men,12,Chapter 13Land Under Wave,61,['Queen']
"But she felt warm. In fact, she felt hot, red-hot with anger... anger at the bruised turf, anger at her own stupidity, anger at this beautiful creature whose only talent was control.",13_The Wee Free Men,12,Chapter 13Land Under Wave,62,[]
"All witches are selfish, the Queen had said. But Tiffany's Third Thoughts said: Then turn selfishness into a weapon! Make all things yours! Make other lives and dreams and hopes yours! Protect them! Save them! Bring them into the sheepfold! Walk the gale for them! Keep away the wolf! My dreams! My brother! My family! My land! My world! How dare you try to take these things, because they are mine!",13_The Wee Free Men,12,Chapter 13Land Under Wave,64,['Queen']
"The anger overflowed. She stood up clenched her fists and screamed at the storm, putting into the scream all the rage that was inside her.",13_The Wee Free Men,12,Chapter 13Land Under Wave,66,[]
"Steam rose from their coats, and blue light sparked from their ears as they shook themselves. They looked attentively at Tiffany.",13_The Wee Free Men,12,Chapter 13Land Under Wave,69,[]
"'Come by, Lightning!' shouted Tiffany. 'Away to me, Thunder!' And she remembered the time when she'd run across the downs, falling over, shouting all the wrong things, while the two dogs had done exactly what needed to be done...",13_The Wee Free Men,12,Chapter 13Land Under Wave,71,['Tiffany']
"Clouds panicked and scattered, but always there was a comet streaking across the sky and they were turned. Monstrous shapes writhed and screamed in the boiling sky, but Thunder and Lightning had worked many flocks; there was an occasional snap of lightning-sparked teeth, and a wail. Tiffany stared upwards, rain pouring off her face, and shouted commands that no dog could possibly have heard.",13_The Wee Free Men,12,Chapter 13Land Under Wave,74,[]
"Jostling and rumbling and screaming, the storm rolled off the hills and away towards the mountains, where there were deep canyons that could pen it.",13_The Wee Free Men,12,Chapter 13Land Under Wave,75,[]
"Out of breath, glowing with triumph, Tiffany watched until the dogs came back and settled, once again, on the turf. And then she remembered something else: it didn't matter what orders she gave those dogs. They were not her dogs. They were working dogs.",13_The Wee Free Men,12,Chapter 13Land Under Wave,76,[]
She'd have turned if someone had told her a horrible monster was behind her. She'd have turned if they'd said it had a thousand teeth. She didn't want to turn round now. Forcing herself was the hardest thing she'd ever done.,13_The Wee Free Men,12,Chapter 13Land Under Wave,80,[]
"She was not afraid of what she might see. She was terribly, mortally frightened, afraid to the centre of her bones of what she might not see. She shut her eyes while her cowardly boots shuffled her round and then, after a deep breath, she opened them again.",13_The Wee Free Men,12,Chapter 13Land Under Wave,81,[]
"Sparkling in the dark, light glittering off the white shepherdess dress and every blue ribbon and silver buckle of it, was Granny Aching, smiling hugely, glowing with pride. In one hand she held the huge ornamental crook, hung with blue bows.",13_The Wee Free Men,12,Chapter 13Land Under Wave,83,['Granny Aching']
"She pirouetted slowly, and Tiffany saw that while she was a brilliant, glowing shepherdess from hat to hem, she still had her huge old boots on.",13_The Wee Free Men,12,Chapter 13Land Under Wave,84,[]
"Granny Aching took her pipe out of her mouth, and gave Tiffany the little nod that was, from her, a round of applause. And thenshe wasn't.",13_The Wee Free Men,12,Chapter 13Land Under Wave,85,"['Granny Aching', 'thenshe']"
"Real starlit darkness covered the turf, and the night-time sounds filled the air. Tiffany didn't know if what had just happened was a dream or had happened somewhere that wasn't quitehere or had only happened in her head. It didn't matter. It had happened. And now",13_The Wee Free Men,12,Chapter 13Land Under Wave,86,[]
"'But I'm still here,' said the Queen, stepping in front of her. 'Perhaps it was all a dream. Perhaps you have gone a little mad, because you are after all a very strange child. Perhaps you had help. How good are you? Do you really think that you can face me alone? I can make you think whatever I please'",13_The Wee Free Men,12,Chapter 13Land Under Wave,87,['Queen']
"It wasn't just the Nac Mac Feegles, but also Wentworth, a strong smell of seaweed, a lot of water and a dead shark. They appeared in mid-air and landed in a heap between Tiffany and the Queen. But a pictsie was always ready for a fight, and they bounced, rolled and came up drawing their swords and shaking sea water out of their hair.",13_The Wee Free Men,12,Chapter 13Land Under Wave,90,['Wentworth']
"'Oh, 'tis you, izzut?' said Rob Anybody, glaring up at the Queen. 'Face to face wi' ye at last, ye bloustie ol' callyack that ye are! Ye canna' come here, unnerstand? Be off wi' ye! Are ye goin' to go quietly?'",13_The Wee Free Men,12,Chapter 13Land Under Wave,91,"['Rob Anybody', 'Queen', 'wi', ""bloustie ol' callyack"", ""Ye canna'"", 'wi']"
"The Queen stamped heavily on him. When she took her foot away, only the top of his head was visible above the turf.",13_The Wee Free Men,12,Chapter 13Land Under Wave,92,[]
"'Well, are ye?' he said, pulling himself out as if nothing had happened. 'I don't wantae havtae lose my temper wi' ye! An' it's no good sendin' your pets against us, 'cos you ken we can take 'em tae the cleaners!' He turned to Tiffany, who hadn't moved. 'You just leave this tae us, Kelda. Us an' the Quin, we go way back!'",13_The Wee Free Men,12,Chapter 13Land Under Wave,93,"['ken', 'Quin']"
"Three figures had appeared in the air, a little way away. The middle one, Tiffany saw, had a long red gown, a strange long wig and black tights with buckles on his shoes. The others were just ordinary men, it seemed, in ordinary grey suits.",13_The Wee Free Men,12,Chapter 13Land Under Wave,98,[]
"'See the one on the left there,' whimpered a pictsie. 'See, he's got a briefcase! It's a  briefcasel Oh, waily, waily, a briefcase, waily...'",13_The Wee Free Men,12,Chapter 13Land Under Wave,100,[]
"'Oh, waily waily, he's snappin' the clasps,' groaned Daft Wullie. 'Oh, waily waily waily, 'tis the sound o' Doom when a lawyer does that!'",13_The Wee Free Men,12,Chapter 13Land Under Wave,102,"['waily waily', 'Daft Wullie']"
"'including more than two thousand cases of Making an Affray, Causing a Public Nuisance, Being Found Drunk, Being Found Very Drunk, Using Offensive Language (taking into account ninety-seven counts of Using Language That Was Probably Offensive If Anyone Else Could Understand It), Committing a Breach of the Peace, Malicious Lingering'",13_The Wee Free Men,12,Chapter 13Land Under Wave,107,[]
'It's mistaken identity!' shouted Rob Anybody. 'It's no' oour fault! We wuz only standing there an' someone else did it and ran awa'!',13_The Wee Free Men,12,Chapter 13Land Under Wave,108,['Rob']
'We wuz misunderstood when we was wee bairns!' yelled Rob Anybody. 'Ye're only pickin' on us cuz we're blue! We always get blamed for every thin'! The polis hate us! We wasnae even in the country!',13_The Wee Free Men,12,Chapter 13Land Under Wave,110,"['Rob', ""Ye're""]"
"But, to groans from the cowering pictsies, one of the lawyers produced a big roll of paper from his briefcase. He cleared his throat and read out: 'Angus, Big; Angus, No'-As-Big-As-Big-Angus; Angus, Wee; Archie, Big; Archie, One-Eyed; Archie, Wee Mad'",13_The Wee Free Men,12,Chapter 13Land Under Wave,111,"['Archie', 'Archie', 'Archie']"
"'Objection! I move for a writ of Habeas Corpus,' said a small voice. 'And enter a plea of Vis-nefaciem capite repletam, without prejudice.'",13_The Wee Free Men,12,Chapter 13Land Under Wave,113,['Habeas Corpus']
"There was absolute silence for a moment. Rob Anybody turned to look at the frightened Nac Mac Feegles and said: 'OK, OK, which of youse said that?'",13_The Wee Free Men,12,Chapter 13Land Under Wave,114,['Rob Anybody']
"The toad crawled out of the crowd, and sighed. 'It suddenly all came back to me,' it said. 'I remember what I was now. The legal language brought it all back. I'm a toad now but...' it swallowed, 'once I was a lawyer. And this, people, is illegal. These charges are a complete tissue of lies based on hearsay evidence.'",13_The Wee Free Men,12,Chapter 13Land Under Wave,115,[]
"It raised yellow eyes towards the Queen's lawyers. 'I further move that the case is adjourned sine die on the basis of Potest-ne mater tua suere, amice.'",13_The Wee Free Men,12,Chapter 13Land Under Wave,116,"['Queen', 'tua suere']"
"The lawyers had pulled large books out of nowhere and were thumbing through them hastily. 'We're not familiar with counsel's terminology,' said one of them.",13_The Wee Free Men,12,Chapter 13Land Under Wave,117,[]
"'Certainly,' said the toad. 'And with all the treasure you've stolen you can pay enough to be very innocent indeed. My fee will be'",13_The Wee Free Men,12,Chapter 13Land Under Wave,121,[]
"'I've just rememberedwhy that fairy godmother turned me into a toad,' it said. 'So, in the circumstances, I'll take this case pro bono publico.'",13_The Wee Free Men,12,Chapter 13Land Under Wave,123,[]
"'Oh, right, we like the sound o' that,' said Rob Anybody, to the sound of swords being sheathed. 'How come ye're a lawyer an' a toad?'",13_The Wee Free Men,12,Chapter 13Land Under Wave,126,['Rob Anybody']
"'Oh, well, it was just bit of an argument,' said the toad. 'A fairy godmother gave my client three wishesthe usual health, wealth and happiness packageand when my client woke up one wet morning and didn't feel particularly happy she got me to bring an action for breach of contract. It was a definite first in the history of fairy godmothering. Unfortunately, as it turned out, so was turning the client into a small hand mirror and her lawyer, as you see before you, into a toad. I think the worst part was when the judge applauded. That was hurtful, in my opinion.'",13_The Wee Free Men,12,Chapter 13Land Under Wave,127,[]
"'But ye can still remember all that legal stuff? Quid,' said Rob Anybody. He glared at the other lawyers. 'Hey, youse scunners, we got a cheap lawyer and we no' afraid tae use him wi' prejudice!'",13_The Wee Free Men,12,Chapter 13Land Under Wave,128,"['Rob Anybody', 'tae', 'wi']"
